unix,date,symbol,open,high,low,close,Volume BTC,volume
1651881600,2022-05-07 00:00:00,BTC/USDT,36091.99,36091.99,36091.99,36091.99,0.00000000,0.0
1651878000,2022-05-06 23:00:00,BTC/USDT,36076.47,36091.99,36027.85,36091.99,0.07454894,2690.6195969906
1651874400,2022-05-06 22:00:00,BTC/USDT,36048.43,36059.45,36015.80,36015.80,0.25719439,9263.061711362001
1651870800,2022-05-06 21:00:00,BTC/USDT,35951.02,35951.02,35924.94,35924.94,0.00575652,206.80263560880002
1651867200,2022-05-06 20:00:00,BTC/USDT,35984.65,35984.65,35984.65,35984.65,0.00000000,0.0
1651863600,2022-05-06 19:00:00,BTC/USDT,36022.36,36022.36,35984.65,35984.65,1.31912488,47468.247113092
1651860000,2022-05-06 18:00:00,BTC/USDT,35895.93,35995.21,35895.93,35984.81,0.30462485,10961.8673485285
1651856400,2022-05-06 17:00:00,BTC/USDT,36215.18,36215.18,35896.03,35896.03,0.29378289,10545.6394329267
1651852800,2022-05-06 16:00:00,BTC/USDT,36048.28,36048.28,36048.28,36048.28,0.00000000,0.0
1651849200,2022-05-06 15:00:00,BTC/USDT,36203.18,36279.26,35961.34,36048.28,0.13191282,4755.2302709496
1651845600,2022-05-06 14:00:00,BTC/USDT,35845.65,36127.04,35674.21,36085.07,4.39582893,158623.79464707512
1651842000,2022-05-06 13:00:00,BTC/USDT,35818.20,35878.34,35293.00,35549.77,0.86057891,30593.382317350697
1651838400,2022-05-06 12:00:00,BTC/USDT,35807.94,36216.78,35807.94,35912.87,0.27307224,9806.8078557288
1651834800,2022-05-06 11:00:00,BTC/USDT,35896.28,35945.12,35680.00,35873.82,0.23625926,8475.5221665732
1651831200,2022-05-06 10:00:00,BTC/USDT,36204.40,36233.92,35915.00,35915.00,3.08611083,110837.67045945
1651827600,2022-05-06 09:00:00,BTC/USDT,36235.15,36368.22,36186.33,36343.64,0.15784917,5736.8134087788
1651824000,2022-05-06 08:00:00,BTC/USDT,36178.90,36395.01,36178.90,36279.80,0.26051637,9451.481800326
1651820400,2022-05-06 07:00:00,BTC/USDT,36349.72,36364.42,35900.00,36087.44,3.29801695,119016.98880210801
1651816800,2022-05-06 06:00:00,BTC/USDT,36455.88,36455.88,36455.88,36455.88,0.00000000,0.0
1651813200,2022-05-06 05:00:00,BTC/USDT,36416.00,36456.62,36416.00,36455.88,0.07109533,2591.8428190403997
1651809600,2022-05-06 04:00:00,BTC/USDT,36336.25,36378.36,36259.51,36378.36,1.20717711,43915.1234913396
1651806000,2022-05-06 03:00:00,BTC/USDT,36405.09,36405.09,36374.59,36380.62,0.04106444,1493.9497871528001
1651802400,2022-05-06 02:00:00,BTC/USDT,36369.81,36514.84,36369.81,36514.84,0.14961862,5463.2999703208
1651798800,2022-05-06 01:00:00,BTC/USDT,36205.00,36273.48,36199.11,36224.09,1.01436901,36744.5943114509
1651795200,2022-05-06 00:00:00,BTC/USDT,36565.19,36565.19,36565.19,36565.19,0.01366686,499.7313326034
1651791600,2022-05-05 23:00:00,BTC/USDT,36346.14,36596.50,36346.14,36590.32,0.61444910,22482.889192712
1651788000,2022-05-05 22:00:00,BTC/USDT,36444.81,36444.81,36424.99,36424.99,0.09449633,3442.0278752867
1651784400,2022-05-05 21:00:00,BTC/USDT,36390.38,36582.48,36385.61,36533.21,0.21897255,7999.7701533855
1651780800,2022-05-05 20:00:00,BTC/USDT,36238.98,36390.38,36238.98,36390.38,0.61442199,22359.049696456197
1651777200,2022-05-05 19:00:00,BTC/USDT,36213.82,36285.74,35721.31,36281.66,3.28447292,119166.12976264721
1651773600,2022-05-05 18:00:00,BTC/USDT,36763.00,36763.00,36000.00,36070.08,1.07461634,38761.4973531072
1651770000,2022-05-05 17:00:00,BTC/USDT,37000.00,37000.00,36933.10,36933.10,0.64882845,23963.246026695
1651766400,2022-05-05 16:00:00,BTC/USDT,36845.11,37352.48,36845.11,37151.89,1.01518133,37715.90510221371
1651762800,2022-05-05 15:00:00,BTC/USDT,38100.00,38100.00,36500.00,36926.09,6.49411156,239802.1479346004
1651759200,2022-05-05 14:00:00,BTC/USDT,38942.08,38974.27,38219.76,38228.70,0.43245150,16532.05865805
1651755600,2022-05-05 13:00:00,BTC/USDT,39433.85,39433.85,38951.94,38951.94,0.59892930,23329.458157842
1651752000,2022-05-05 12:00:00,BTC/USDT,39481.34,39481.34,39481.34,39481.34,0.00000000,0.0
1651748400,2022-05-05 11:00:00,BTC/USDT,39492.39,39492.39,39481.34,39481.34,0.13891061,5484.3770230174
1651744800,2022-05-05 10:00:00,BTC/USDT,39522.63,39522.63,39522.63,39522.63,0.00000000,0.0
1651741200,2022-05-05 09:00:00,BTC/USDT,39509.97,39522.63,39509.97,39522.63,0.66787949,26396.3539678587
1651737600,2022-05-05 08:00:00,BTC/USDT,39514.30,39580.33,39514.30,39580.33,0.07194897,2847.7639757601
1651734000,2022-05-05 07:00:00,BTC/USDT,39587.84,39618.81,39587.84,39618.81,0.11483550,4549.6458557549995
1651730400,2022-05-05 06:00:00,BTC/USDT,39631.88,39650.39,39583.25,39583.25,0.90912681,35986.193801932495
1651726800,2022-05-05 05:00:00,BTC/USDT,39600.51,39600.51,39576.20,39589.50,0.50647925,20051.260267875
1651723200,2022-05-05 04:00:00,BTC/USDT,39709.91,39709.91,39709.91,39709.91,0.00000000,0.0
1651719600,2022-05-05 03:00:00,BTC/USDT,39735.66,39735.66,39709.91,39709.91,0.03272749,1299.6056824259
1651716000,2022-05-05 02:00:00,BTC/USDT,39611.17,39774.16,39611.17,39774.16,0.72746899,28934.468003298403
1651712400,2022-05-05 01:00:00,BTC/USDT,39616.92,39616.92,39616.92,39616.92,0.00000000,0.0
1651708800,2022-05-05 00:00:00,BTC/USDT,39616.92,39616.92,39616.92,39616.92,0.00000000,0.0
1651705200,2022-05-04 23:00:00,BTC/USDT,39658.03,39665.53,39616.92,39616.92,0.16778935,6647.297255802
1651701600,2022-05-04 22:00:00,BTC/USDT,39701.87,39759.85,39701.87,39727.72,0.06759764,2685.5001145808
1651698000,2022-05-04 21:00:00,BTC/USDT,39787.11,39849.33,39787.11,39827.57,0.10250934,4082.6979145038003
1651694400,2022-05-04 20:00:00,BTC/USDT,39901.91,39906.17,39901.91,39906.17,0.12713884,5073.6241626428
1651690800,2022-05-04 19:00:00,BTC/USDT,39571.34,40000.00,39571.34,39919.53,0.37689394,15045.428944648198
1651687200,2022-05-04 18:00:00,BTC/USDT,39103.45,39750.00,38697.86,39750.00,0.94016628,37371.60963
1651683600,2022-05-04 17:00:00,BTC/USDT,38969.28,38993.03,38908.92,38908.92,1.07887369,41977.810094314795
1651680000,2022-05-04 16:00:00,BTC/USDT,38952.92,39333.06,38952.92,39242.30,0.80863867,31732.841279741002
1651676400,2022-05-04 15:00:00,BTC/USDT,38783.56,38973.45,38783.56,38973.45,0.04127551,1608.6490252095
1651672800,2022-05-04 14:00:00,BTC/USDT,38746.29,38844.39,38746.29,38809.25,0.34315014,13317.399570795
1651669200,2022-05-04 13:00:00,BTC/USDT,38727.47,38727.47,38722.02,38723.85,0.82413516,31913.686315566
1651665600,2022-05-04 12:00:00,BTC/USDT,39130.11,39130.11,38916.53,38981.56,1.05812876,41247.5097456656
1651662000,2022-05-04 11:00:00,BTC/USDT,38927.41,38969.45,38927.41,38969.45,0.48111685,18748.8590302325
1651658400,2022-05-04 10:00:00,BTC/USDT,38954.50,38954.50,38936.10,38936.10,0.29222276,11378.014605636
1651654800,2022-05-04 09:00:00,BTC/USDT,38960.03,38989.10,38821.71,38848.46,1.41525077,54980.312928314204
1651651200,2022-05-04 08:00:00,BTC/USDT,38750.00,39002.21,38726.45,38840.09,0.07918188,3075.4313455691995
1651647600,2022-05-04 07:00:00,BTC/USDT,38424.39,38711.56,38353.58,38711.56,1.56986773,60772.02882195879
1651644000,2022-05-04 06:00:00,BTC/USDT,38223.77,38383.13,38223.77,38383.13,1.07946777,41433.351746720095
1651640400,2022-05-04 05:00:00,BTC/USDT,38068.61,38068.61,38068.61,38068.61,0.00000000,0.0
1651636800,2022-05-04 04:00:00,BTC/USDT,38053.38,38068.61,38053.38,38068.61,0.07896093,3005.9328494073
1651633200,2022-05-04 03:00:00,BTC/USDT,38038.34,38047.38,38038.34,38047.38,0.03668850,1395.9013011299999
1651629600,2022-05-04 02:00:00,BTC/USDT,37968.27,37968.27,37968.27,37968.27,0.00000000,0.0
1651626000,2022-05-04 01:00:00,BTC/USDT,37968.27,37968.27,37968.27,37968.27,0.31136671,11822.055314291698
1651622400,2022-05-04 00:00:00,BTC/USDT,37733.21,37755.57,37733.21,37755.57,0.02643731,998.1557083166999
1651618800,2022-05-03 23:00:00,BTC/USDT,37856.61,37856.61,37856.61,37856.61,0.00000000,0.0
1651615200,2022-05-03 22:00:00,BTC/USDT,37816.84,37856.61,37816.84,37856.61,0.07973283,3018.4146495063
1651611600,2022-05-03 21:00:00,BTC/USDT,37662.80,37844.16,37662.80,37844.16,0.06656357,2519.0423932512003
1651608000,2022-05-03 20:00:00,BTC/USDT,37623.82,37820.60,37616.34,37801.44,0.51243828,19370.904895123203
1651604400,2022-05-03 19:00:00,BTC/USDT,37688.33,37752.45,37582.70,37726.18,0.36983589,13952.4953566002
1651600800,2022-05-03 18:00:00,BTC/USDT,38019.91,38019.91,37577.78,37721.36,3.03785971,114592.1997504056
1651597200,2022-05-03 17:00:00,BTC/USDT,38213.13,38213.13,38213.13,38213.13,0.00000000,0.0
1651593600,2022-05-03 16:00:00,BTC/USDT,38309.30,38309.30,38073.82,38213.13,1.15353988,44080.3693946244
1651590000,2022-05-03 15:00:00,BTC/USDT,38212.56,38393.30,38204.42,38393.30,0.57739270,22168.01114891
1651586400,2022-05-03 14:00:00,BTC/USDT,38411.63,38411.63,38228.62,38284.03,0.29922413,11455.5055696439
1651582800,2022-05-03 13:00:00,BTC/USDT,38342.81,38393.35,38190.97,38393.35,0.61279432,23527.226805772
1651579200,2022-05-03 12:00:00,BTC/USDT,38507.79,38507.79,38507.79,38507.79,0.00000000,0.0
1651575600,2022-05-03 11:00:00,BTC/USDT,38431.57,38507.79,38310.59,38507.79,0.40370101,15545.633715867902
1651572000,2022-05-03 10:00:00,BTC/USDT,38465.19,38465.19,38465.19,38465.19,0.00000000,0.0
1651568400,2022-05-03 09:00:00,BTC/USDT,38465.19,38465.19,38465.19,38465.19,0.00128947,49.599708549300004
1651564800,2022-05-03 08:00:00,BTC/USDT,38443.16,38443.16,38443.16,38443.16,0.00000000,0.0
1651561200,2022-05-03 07:00:00,BTC/USDT,38443.16,38443.16,38443.16,38443.16,0.00000000,0.0
1651557600,2022-05-03 06:00:00,BTC/USDT,38443.16,38443.16,38443.16,38443.16,0.00000000,0.0
1651554000,2022-05-03 05:00:00,BTC/USDT,38437.65,38443.16,38433.24,38443.16,0.17000537,6535.5436397692
1651550400,2022-05-03 04:00:00,BTC/USDT,38559.88,38559.88,38559.88,38559.88,0.00000000,0.0
1651546800,2022-05-03 03:00:00,BTC/USDT,38453.18,38559.88,38453.18,38559.88,0.61936258,23882.5467612904
1651543200,2022-05-03 02:00:00,BTC/USDT,38503.37,38503.37,38503.37,38503.37,0.00000000,0.0
1651539600,2022-05-03 01:00:00,BTC/USDT,38503.37,38503.37,38503.37,38503.37,0.00000000,0.0
1651536000,2022-05-03 00:00:00,BTC/USDT,38503.37,38503.37,38503.37,38503.37,0.00000000,0.0
