Date,Open,High,Low,Close,Volume
2022-08-13 05:00:00,24744.0,24763.0,24666.0,24731.0,823634.87
2022-08-13 06:00:00,24731.0,24900.0,24619.0,24665.0,1068629.15
2022-08-13 07:00:00,24670.0,24720.0,24565.0,24591.0,1385480.97
2022-08-13 08:00:00,24590.0,24667.0,24376.0,24429.0,2043725.81
2022-08-13 09:00:00,24434.0,24661.0,24371.0,24609.0,706991.26
2022-08-13 10:00:00,24605.0,24612.0,24439.0,24522.0,869114.6
2022-08-13 11:00:00,24504.0,24521.0,24301.0,24451.0,1529127.64
2022-08-13 12:00:00,24446.0,24491.0,24316.0,24451.0,1110047.24
2022-08-13 13:00:00,24455.0,24538.0,24423.0,24475.0,851376.85
2022-08-13 14:00:00,24472.0,24549.0,24441.0,24490.0,401006.44
2022-08-13 15:00:00,24482.0,24615.0,24455.0,24528.0,714952.55
2022-08-13 16:00:00,24528.0,24570.0,24473.0,24500.0,602826.65
2022-08-13 17:00:00,24497.0,24586.0,24470.0,24583.0,667318.71
2022-08-13 18:00:00,24574.0,24604.0,24409.0,24466.0,396723.66
2022-08-13 19:00:00,24463.0,24507.0,24350.0,24418.0,296323.65
2022-08-13 20:00:00,24417.0,24519.0,24337.0,24496.0,174156.15
2022-08-13 21:00:00,24490.0,24552.0,24473.0,24514.0,1102043.96
2022-08-13 22:00:00,24504.0,24538.0,24400.0,24400.0,322565.41
2022-08-13 23:00:00,24398.0,24513.0,24375.0,24456.0,594909.0
2022-08-14 00:00:00,24459.0,24528.0,24360.0,24526.0,397458.73
2022-08-14 01:00:00,24538.0,24647.0,24431.0,24595.0,1369118.97
2022-08-14 02:00:00,24622.0,24627.0,24516.0,24617.0,1600842.55
2022-08-14 03:00:00,24612.0,24641.0,24562.0,24588.0,1240554.5
2022-08-14 04:00:00,24577.0,24650.0,24531.0,24567.0,331540.35
2022-08-14 05:00:00,24578.0,24629.0,24542.0,24600.0,549445.23
2022-08-14 06:00:00,24620.0,24686.0,24601.0,24674.0,537461.67
2022-08-14 07:00:00,24689.0,25053.0,24677.0,24896.0,10488148.77
2022-08-14 08:00:00,24893.0,24893.0,24615.0,24675.0,2959665.63
2022-08-14 09:00:00,24663.0,24784.0,24644.0,24764.0,594887.43
2022-08-14 10:00:00,24763.0,24771.0,24625.0,24634.0,326875.3
2022-08-14 11:00:00,24634.0,24687.0,24541.0,24577.0,787925.81
2022-08-14 12:00:00,24567.0,24601.0,24487.0,24544.0,469353.51
2022-08-14 13:00:00,24533.0,24545.0,24409.0,24488.0,1403480.94
2022-08-14 14:00:00,24488.0,24547.0,24478.0,24517.0,2348929.09
2022-08-14 15:00:00,24516.0,24544.0,24475.0,24530.0,283226.2
2022-08-14 16:00:00,24530.0,24570.0,24321.0,24321.0,1861057.9
2022-08-14 17:00:00,24321.0,24331.0,24197.0,24238.0,1577891.46
2022-08-14 18:00:00,24249.0,24306.0,24161.0,24296.0,1500467.69
2022-08-14 19:00:00,24292.0,24335.0,24262.0,24292.0,417878.24
2022-08-14 20:00:00,24300.0,24364.0,24261.0,24322.0,580921.34
2022-08-14 21:00:00,24330.0,24448.0,24296.0,24353.0,605691.74
2022-08-14 22:00:00,24338.0,24375.0,24193.0,24267.0,743444.5
2022-08-14 23:00:00,24267.0,24372.0,24265.0,24320.0,524404.4
2022-08-15 00:00:00,24324.0,24425.0,24182.0,24415.0,471270.06
2022-08-15 01:00:00,24425.0,24656.0,24351.0,24656.0,2939905.79
2022-08-15 02:00:00,24668.0,24933.0,24668.0,24915.0,2928754.95
2022-08-15 03:00:00,24933.0,25212.0,24752.0,24875.0,4384361.16
2022-08-15 04:00:00,24870.0,24878.0,24701.0,24854.0,928287.38
2022-08-15 05:00:00,24865.0,24981.0,24765.0,24840.0,675378.83
2022-08-15 06:00:00,24831.0,24831.0,24095.0,24137.0,6124175.68
2022-08-15 07:00:00,24139.0,24220.0,23953.0,24044.0,3414084.54
2022-08-15 08:00:00,24027.0,24081.0,23900.0,24049.0,1983053.13
2022-08-15 09:00:00,24049.0,24202.0,24007.0,24168.0,997086.59
2022-08-15 10:00:00,24182.0,24307.0,24139.0,24286.0,4236558.2
2022-08-15 11:00:00,24301.0,24317.0,24008.0,24064.0,1426057.78
2022-08-15 12:00:00,24068.0,24195.0,23914.0,23990.0,975515.4
2022-08-15 13:00:00,23964.0,24200.0,23964.0,24200.0,953787.41
2022-08-15 14:00:00,24175.0,24207.0,24099.0,24127.0,778173.44
2022-08-15 15:00:00,24127.0,24271.0,24056.0,24239.0,519917.21
2022-08-15 16:00:00,24239.0,24285.0,24170.0,24271.0,546033.92
2022-08-15 17:00:00,24271.0,24286.0,24089.0,24130.0,587048.38
2022-08-15 18:00:00,24114.0,24144.0,24032.0,24097.0,769939.26
2022-08-15 19:00:00,24105.0,24165.0,23974.0,23982.0,762981.36
2022-08-15 20:00:00,23997.0,24118.0,23986.0,24082.0,1105679.79
2022-08-15 21:00:00,24077.0,24159.0,23988.0,24028.0,935822.45
2022-08-15 22:00:00,24038.0,24149.0,23986.0,24025.0,610625.2
2022-08-15 23:00:00,23971.0,24193.0,23782.0,24110.0,3864573.37
2022-08-16 00:00:00,24103.0,24169.0,23980.0,24136.0,279006.76
2022-08-16 01:00:00,24157.0,24250.0,24118.0,24118.0,607564.6
2022-08-16 02:00:00,24119.0,24205.0,24040.0,24049.0,343459.81
2022-08-16 03:00:00,24051.0,24180.0,23864.0,24107.0,1039950.4
2022-08-16 04:00:00,24102.0,24146.0,23963.0,23984.0,403847.55
2022-08-16 05:00:00,23979.0,24004.0,23813.0,23965.0,651889.76
2022-08-16 06:00:00,23960.0,24047.0,23933.0,24014.0,752165.21
2022-08-16 07:00:00,24001.0,24048.0,23949.0,24047.0,760744.07
2022-08-16 08:00:00,24066.0,24086.0,23982.0,24004.0,686011.54
2022-08-16 09:00:00,24000.0,24130.0,23995.0,24094.0,641018.08
2022-08-16 10:00:00,24090.0,24113.0,24001.0,24014.0,397078.59
2022-08-16 11:00:00,24012.0,24153.0,24001.0,24048.0,445161.85
2022-08-16 12:00:00,24050.0,24089.0,23899.0,23943.0,457876.76
2022-08-16 13:00:00,23950.0,24016.0,23858.0,23917.0,557025.34
2022-08-16 14:00:00,23903.0,23910.0,23685.0,23733.0,3135908.66
2022-08-16 15:00:00,23710.0,23926.0,23673.0,23909.0,1303285.29
2022-08-16 16:00:00,23905.0,23923.0,23696.0,23810.0,1106674.34
2022-08-16 17:00:00,23813.0,23901.0,23781.0,23874.0,438705.15
2022-08-16 18:00:00,23866.0,24048.0,23700.0,23834.0,1938703.51
2022-08-16 19:00:00,23843.0,23968.0,23787.0,23941.0,1139203.71
2022-08-16 20:00:00,23945.0,23994.0,23905.0,23986.0,395986.94
2022-08-16 21:00:00,23980.0,23995.0,23898.0,23954.0,294654.29
2022-08-16 22:00:00,23942.0,23946.0,23817.0,23851.0,242343.79
2022-08-16 23:00:00,23853.0,23904.0,23814.0,23867.0,204735.7
2022-08-17 00:00:00,23866.0,24037.0,23835.0,24016.0,708464.88
2022-08-17 01:00:00,24023.0,24066.0,23947.0,23957.0,502485.55
2022-08-17 02:00:00,23957.0,24056.0,23902.0,24000.0,405523.0
2022-08-17 03:00:00,24001.0,24083.0,23997.0,24012.0,363248.08
2022-08-17 04:00:00,24016.0,24083.0,24016.0,24076.0,324164.67
2022-08-17 05:00:00,24084.0,24170.0,24073.0,24170.0,1867951.73
2022-08-17 06:00:00,24173.0,24448.0,24173.0,24412.0,3550442.99
2022-08-17 07:00:00,24418.0,24426.0,23759.0,23790.0,4434202.28
2022-08-17 08:00:00,23791.0,23877.0,23745.0,23816.0,1043491.52
2022-08-17 09:00:00,23804.0,23916.0,23797.0,23840.0,1462226.59
2022-08-17 10:00:00,23828.0,23839.0,23702.0,23791.0,1888661.16
2022-08-17 11:00:00,23801.0,23838.0,23700.0,23757.0,1189645.62
2022-08-17 12:00:00,23744.0,23766.0,23549.0,23682.0,2923762.0
2022-08-17 13:00:00,23675.0,23685.0,23329.0,23430.0,4487124.93
2022-08-17 14:00:00,23427.0,23475.0,23324.0,23340.0,2068866.83
2022-08-17 15:00:00,23348.0,23469.0,23337.0,23391.0,2519190.64
2022-08-17 16:00:00,23388.0,23464.0,23327.0,23423.0,1118911.86
2022-08-17 17:00:00,23410.0,23476.0,23356.0,23476.0,939142.32
2022-08-17 18:00:00,23477.0,23639.0,23369.0,23455.0,4556016.65
2022-08-17 19:00:00,23453.0,23495.0,23240.0,23279.0,2188545.79
2022-08-17 20:00:00,23281.0,23414.0,23176.0,23413.0,2815695.54
2022-08-17 21:00:00,23409.0,23409.0,23254.0,23339.0,879902.4
2022-08-17 22:00:00,23319.0,23387.0,23266.0,23344.0,362068.31
2022-08-17 23:00:00,23342.0,23379.0,23279.0,23340.0,327088.27
2022-08-18 00:00:00,23348.0,23473.0,23296.0,23461.0,565152.5
2022-08-18 01:00:00,23449.0,23492.0,23417.0,23482.0,389195.49
2022-08-18 02:00:00,23477.0,23521.0,23430.0,23463.0,253291.27
2022-08-18 03:00:00,23461.0,23500.0,23424.0,23443.0,353673.66
2022-08-18 04:00:00,23432.0,23455.0,23348.0,23390.0,183790.06
2022-08-18 05:00:00,23381.0,23469.0,23381.0,23400.0,239458.65
2022-08-18 06:00:00,23393.0,23460.0,23347.0,23363.0,419770.39
2022-08-18 07:00:00,23347.0,23444.0,23323.0,23415.0,287299.23
2022-08-18 08:00:00,23428.0,23469.0,23350.0,23469.0,437522.73
2022-08-18 09:00:00,23475.0,23545.0,23443.0,23543.0,1279241.42
2022-08-18 10:00:00,23551.0,23575.0,23472.0,23490.0,906967.77
2022-08-18 11:00:00,23489.0,23542.0,23470.0,23538.0,520861.09
2022-08-18 12:00:00,23538.0,23593.0,23474.0,23551.0,397800.9
2022-08-18 13:00:00,23568.0,23572.0,23440.0,23440.0,984778.02
2022-08-18 14:00:00,23445.0,23506.0,23361.0,23427.0,538294.31
2022-08-18 15:00:00,23427.0,23485.0,23377.0,23452.0,6315586.92
2022-08-18 16:00:00,23455.0,23469.0,23243.0,23335.0,2721365.53
2022-08-18 17:00:00,23330.0,23415.0,23264.0,23273.0,505499.46
2022-08-18 18:00:00,23273.0,23352.0,23237.0,23317.0,338662.57
2022-08-18 19:00:00,23315.0,23431.0,23309.0,23341.0,559870.41
2022-08-18 20:00:00,23351.0,23450.0,23329.0,23412.0,526796.84
2022-08-18 21:00:00,23408.0,23432.0,23354.0,23367.0,249709.47
2022-08-18 22:00:00,23355.0,23400.0,23335.0,23352.0,590622.23
2022-08-18 23:00:00,23352.0,23385.0,23103.0,23201.0,1248956.12
2022-08-19 00:00:00,23192.0,23202.0,22889.0,22928.0,3111550.08
2022-08-19 01:00:00,22933.0,22950.0,22722.0,22773.0,2623818.68
2022-08-19 02:00:00,22759.0,22824.0,22718.0,22823.0,773070.79
2022-08-19 03:00:00,22819.0,22829.0,22745.0,22774.0,439306.36
2022-08-19 04:00:00,22768.0,22833.0,22750.0,22788.0,350638.52
2022-08-19 05:00:00,22796.0,22838.0,22777.0,22820.0,292290.67
2022-08-19 06:00:00,22817.0,22819.0,21404.0,21906.0,20828168.28
2022-08-19 07:00:00,21906.0,22149.0,21860.0,21909.0,3100086.33
2022-08-19 08:00:00,21914.0,21914.0,21680.0,21791.0,5271053.62
2022-08-19 09:00:00,21788.0,21822.0,21665.0,21745.0,3272373.33
2022-08-19 10:00:00,21744.0,21779.0,21586.0,21624.0,1991586.33
2022-08-19 11:00:00,21628.0,21632.0,21273.0,21479.0,6162696.41
2022-08-19 12:00:00,21465.0,21602.0,21268.0,21551.0,4160870.94
2022-08-19 13:00:00,21544.0,21571.0,21394.0,21404.0,1875809.7
2022-08-19 14:00:00,21400.0,21484.0,21323.0,21340.0,2172721.89
2022-08-19 15:00:00,21339.0,21476.0,21281.0,21447.0,2359798.78
2022-08-19 16:00:00,21447.0,21659.0,21419.0,21534.0,1766247.99
2022-08-19 17:00:00,21539.0,21585.0,21401.0,21468.0,1086005.74
2022-08-19 18:00:00,21468.0,21468.0,21327.0,21374.0,807037.18
2022-08-19 19:00:00,21383.0,21458.0,21156.0,21334.0,3139117.84
2022-08-19 20:00:00,21329.0,21385.0,21174.0,21281.0,566981.4
2022-08-19 21:00:00,21286.0,21310.0,20914.0,21069.0,5185325.76
2022-08-19 22:00:00,21073.0,21306.0,20924.0,20980.0,3773122.5
2022-08-19 23:00:00,20970.0,21053.0,20785.0,20841.0,2079614.08
2022-08-20 00:00:00,20840.0,21186.0,20811.0,21011.0,6503086.38
2022-08-20 01:00:00,21007.0,21102.0,20990.0,21000.0,618646.64
2022-08-20 02:00:00,21011.0,21183.0,20996.0,21143.0,981005.46
2022-08-20 03:00:00,21140.0,21176.0,21100.0,21149.0,377041.83
2022-08-20 04:00:00,21150.0,21297.0,21086.0,21264.0,1046892.08
2022-08-20 05:00:00,21249.0,21253.0,21095.0,21136.0,888608.14
2022-08-20 06:00:00,21136.0,21325.0,21132.0,21314.0,931091.69
2022-08-20 07:00:00,21319.0,21368.0,21274.0,21307.0,1754720.74
2022-08-20 08:00:00,21318.0,21318.0,21182.0,21200.0,1065395.04
2022-08-20 09:00:00,21196.0,21234.0,21138.0,21215.0,651076.81
2022-08-20 10:00:00,21211.0,21258.0,21127.0,21240.0,730770.59
2022-08-20 11:00:00,21228.0,21280.0,21203.0,21244.0,723621.92
2022-08-20 12:00:00,21244.0,21320.0,21217.0,21247.0,1203287.32
2022-08-20 13:00:00,21260.0,21342.0,21237.0,21315.0,521178.02
2022-08-20 14:00:00,21331.0,21350.0,21236.0,21260.0,241968.65
2022-08-20 15:00:00,21263.0,21322.0,21214.0,21305.0,343712.56
2022-08-20 16:00:00,21306.0,21357.0,21233.0,21233.0,957668.84
2022-08-20 17:00:00,21241.0,21319.0,21180.0,21262.0,431661.07
2022-08-20 18:00:00,21257.0,21336.0,21090.0,21109.0,1237288.81
2022-08-20 19:00:00,21106.0,21148.0,20929.0,20989.0,3670762.1
2022-08-20 20:00:00,20992.0,21151.0,20801.0,20810.0,1534887.22
2022-08-20 21:00:00,20820.0,21145.0,20769.0,21130.0,2718843.63
2022-08-20 22:00:00,21114.0,21237.0,21057.0,21141.0,1588436.15
2022-08-20 23:00:00,21150.0,21219.0,21090.0,21146.0,428940.49
2022-08-21 00:00:00,21150.0,21277.0,21126.0,21166.0,1629182.57
2022-08-21 01:00:00,21167.0,21279.0,21167.0,21266.0,387136.94
2022-08-21 02:00:00,21257.0,21324.0,21219.0,21273.0,789922.98
2022-08-21 03:00:00,21270.0,21270.0,21164.0,21216.0,532971.61
2022-08-21 04:00:00,21200.0,21271.0,21190.0,21199.0,226106.09
2022-08-21 05:00:00,21204.0,21244.0,21169.0,21228.0,249139.26
2022-08-21 06:00:00,21231.0,21241.0,21070.0,21106.0,575675.04
2022-08-21 07:00:00,21111.0,21255.0,21070.0,21235.0,375681.19
2022-08-21 08:00:00,21262.0,21485.0,21229.0,21350.0,2948275.96
2022-08-21 09:00:00,21352.0,21496.0,21330.0,21438.0,1296310.21
2022-08-21 10:00:00,21441.0,21466.0,21378.0,21387.0,651630.02
2022-08-21 11:00:00,21395.0,21554.0,21370.0,21532.0,1188087.59
2022-08-21 12:00:00,21527.0,21586.0,21476.0,21476.0,741712.51
2022-08-21 13:00:00,21473.0,21500.0,21391.0,21401.0,474057.05
2022-08-21 14:00:00,21403.0,21427.0,21320.0,21417.0,772499.06
2022-08-21 15:00:00,21410.0,21443.0,21373.0,21426.0,519809.56
2022-08-21 16:00:00,21427.0,21500.0,21340.0,21412.0,281395.94
2022-08-21 17:00:00,21421.0,21497.0,21412.0,21469.0,364342.23
2022-08-21 18:00:00,21467.0,21504.0,21388.0,21485.0,602645.9
2022-08-21 19:00:00,21490.0,21555.0,21456.0,21516.0,656564.41
2022-08-21 20:00:00,21525.0,21778.0,21470.0,21477.0,2551535.51
2022-08-21 21:00:00,21512.0,21690.0,21490.0,21540.0,1137360.37
2022-08-21 22:00:00,21531.0,21667.0,21281.0,21570.0,3326243.34
2022-08-21 23:00:00,21580.0,21644.0,21509.0,21514.0,650771.69
2022-08-22 00:00:00,21517.0,21520.0,21398.0,21454.0,1001862.72
2022-08-22 01:00:00,21457.0,21479.0,21368.0,21445.0,1151316.54
2022-08-22 02:00:00,21443.0,21484.0,21379.0,21468.0,413714.22
2022-08-22 03:00:00,21479.0,21510.0,21417.0,21423.0,434596.42
2022-08-22 04:00:00,21408.0,21482.0,21350.0,21473.0,553526.85
2022-08-22 05:00:00,21476.0,21491.0,21407.0,21431.0,365476.25
2022-08-22 06:00:00,21429.0,21450.0,21290.0,21359.0,814551.67
2022-08-22 07:00:00,21350.0,21376.0,21063.0,21096.0,3184754.54
2022-08-22 08:00:00,21096.0,21189.0,20901.0,21189.0,3522637.99
2022-08-22 09:00:00,21198.0,21253.0,21095.0,21181.0,1824832.38
2022-08-22 10:00:00,21171.0,21327.0,21109.0,21290.0,1093085.51
2022-08-22 11:00:00,21289.0,21327.0,21196.0,21248.0,664247.01
2022-08-22 12:00:00,21242.0,21338.0,21168.0,21213.0,628786.43
2022-08-22 13:00:00,21214.0,21368.0,21082.0,21307.0,1187423.42
2022-08-22 14:00:00,21307.0,21385.0,21189.0,21206.0,1219805.04
2022-08-22 15:00:00,21199.0,21418.0,21184.0,21407.0,744914.51
2022-08-22 16:00:00,21407.0,21530.0,21313.0,21329.0,1573847.88
2022-08-22 17:00:00,21336.0,21340.0,21189.0,21236.0,761394.23
2022-08-22 18:00:00,21224.0,21236.0,20968.0,21021.0,2334560.7
2022-08-22 19:00:00,21017.0,21122.0,20989.0,21042.0,1846551.09
2022-08-22 20:00:00,21053.0,21181.0,21049.0,21126.0,1130342.42
2022-08-22 21:00:00,21128.0,21131.0,21040.0,21097.0,646366.92
2022-08-22 22:00:00,21108.0,21242.0,21091.0,21171.0,946300.04
2022-08-22 23:00:00,21162.0,21419.0,21159.0,21411.0,2293537.7
2022-08-23 00:00:00,21404.0,21468.0,21289.0,21303.0,1461621.82
2022-08-23 01:00:00,21314.0,21405.0,21292.0,21300.0,840572.23
2022-08-23 02:00:00,21301.0,21363.0,21254.0,21349.0,314053.46
2022-08-23 03:00:00,21350.0,21371.0,21245.0,21245.0,167490.28
2022-08-23 04:00:00,21239.0,21313.0,21219.0,21263.0,325288.97
2022-08-23 05:00:00,21256.0,21285.0,20936.0,20968.0,2385462.97
2022-08-23 06:00:00,20969.0,21089.0,20899.0,21081.0,863140.78
2022-08-23 07:00:00,21081.0,21307.0,21069.0,21307.0,2098820.14
2022-08-23 08:00:00,21308.0,21512.0,21307.0,21454.0,3229854.96
2022-08-23 09:00:00,21464.0,21547.0,21290.0,21450.0,1668286.62
2022-08-23 10:00:00,21443.0,21453.0,21328.0,21412.0,846443.97
2022-08-23 11:00:00,21414.0,21488.0,21351.0,21451.0,1418495.12
2022-08-23 12:00:00,21466.0,21513.0,21338.0,21355.0,787339.35
2022-08-23 13:00:00,21346.0,21600.0,21331.0,21525.0,2192578.53
2022-08-23 14:00:00,21543.0,21672.0,21447.0,21473.0,1913310.03
2022-08-23 15:00:00,21469.0,21581.0,21389.0,21468.0,1213177.96
2022-08-23 16:00:00,21462.0,21475.0,21360.0,21463.0,891449.53
2022-08-23 17:00:00,21463.0,21521.0,21404.0,21408.0,601134.86
2022-08-23 18:00:00,21409.0,21594.0,21400.0,21551.0,992184.39
2022-08-23 19:00:00,21544.0,21578.0,21493.0,21516.0,292515.01
2022-08-23 20:00:00,21517.0,21645.0,21462.0,21482.0,896090.33
2022-08-23 21:00:00,21481.0,21512.0,21437.0,21495.0,204869.7
2022-08-23 22:00:00,21489.0,21585.0,21481.0,21482.0,497298.86
2022-08-23 23:00:00,21473.0,21600.0,21465.0,21520.0,344409.4
2022-08-24 00:00:00,21523.0,21550.0,21340.0,21389.0,1152279.15
2022-08-24 01:00:00,21400.0,21426.0,21189.0,21260.0,1217944.54
2022-08-24 02:00:00,21260.0,21353.0,21142.0,21204.0,857292.53
2022-08-24 03:00:00,21205.0,21279.0,21170.0,21259.0,1151117.46
2022-08-24 04:00:00,21262.0,21350.0,21233.0,21325.0,399751.38
2022-08-24 05:00:00,21334.0,21499.0,21315.0,21423.0,702254.07
2022-08-24 06:00:00,21432.0,21474.0,21326.0,21408.0,317264.59
2022-08-24 07:00:00,21403.0,21447.0,21251.0,21309.0,677850.33
2022-08-24 08:00:00,21319.0,21435.0,21286.0,21340.0,4208271.82
2022-08-24 09:00:00,21348.0,21398.0,21231.0,21316.0,4418526.48
2022-08-24 10:00:00,21317.0,21386.0,21266.0,21281.0,473267.45
2022-08-24 11:00:00,21289.0,21479.0,21264.0,21445.0,1437200.97
2022-08-24 12:00:00,21443.0,21509.0,21419.0,21482.0,1282351.77
2022-08-24 13:00:00,21494.0,21512.0,21339.0,21452.0,3185314.69
2022-08-24 14:00:00,21439.0,21565.0,21402.0,21469.0,1849615.3
2022-08-24 15:00:00,21471.0,21646.0,21457.0,21615.0,1938329.4
2022-08-24 16:00:00,21625.0,21892.0,21620.0,21728.0,5488263.96
2022-08-24 17:00:00,21725.0,21782.0,21607.0,21634.0,1342000.92
2022-08-24 18:00:00,21628.0,21722.0,21623.0,21680.0,729255.82
2022-08-24 19:00:00,21682.0,21811.0,21675.0,21701.0,957351.24
2022-08-24 20:00:00,21716.0,21759.0,21675.0,21699.0,1200688.53
2022-08-24 21:00:00,21697.0,21719.0,21569.0,21600.0,948717.27
2022-08-24 22:00:00,21603.0,21662.0,21457.0,21494.0,1402468.71
2022-08-24 23:00:00,21497.0,21530.0,21365.0,21372.0,1862107.94
2022-08-25 00:00:00,21364.0,21491.0,21319.0,21483.0,742280.33
2022-08-25 01:00:00,21481.0,21639.0,21464.0,21562.0,525428.29
2022-08-25 02:00:00,21562.0,21575.0,21517.0,21533.0,267980.98
2022-08-25 03:00:00,21532.0,21596.0,21437.0,21472.0,316980.53
2022-08-25 04:00:00,21470.0,21561.0,21470.0,21531.0,290925.39
2022-08-25 05:00:00,21548.0,21594.0,21498.0,21566.0,898840.32
2022-08-25 06:00:00,21573.0,21731.0,21558.0,21689.0,1903008.2
2022-08-25 07:00:00,21687.0,21756.0,21682.0,21746.0,678769.27
2022-08-25 08:00:00,21747.0,21813.0,21682.0,21690.0,1945650.01
2022-08-25 09:00:00,21690.0,21720.0,21631.0,21708.0,862367.27
2022-08-25 10:00:00,21709.0,21719.0,21614.0,21629.0,510454.84
2022-08-25 11:00:00,21624.0,21734.0,21617.0,21720.0,843192.38
2022-08-25 12:00:00,21722.0,21774.0,21627.0,21680.0,802469.56
2022-08-25 13:00:00,21677.0,21746.0,21573.0,21702.0,807913.85
2022-08-25 14:00:00,21726.0,21763.0,21643.0,21660.0,3115739.57
2022-08-25 15:00:00,21653.0,21672.0,21489.0,21566.0,2537304.28
2022-08-25 16:00:00,21563.0,21593.0,21422.0,21452.0,1976490.44
2022-08-25 17:00:00,21447.0,21596.0,21438.0,21582.0,1285071.91
2022-08-25 18:00:00,21585.0,21590.0,21504.0,21546.0,793539.95
2022-08-25 19:00:00,21546.0,21648.0,21518.0,21602.0,466061.83
2022-08-25 20:00:00,21602.0,21674.0,21561.0,21653.0,586798.81
2022-08-25 21:00:00,21653.0,21688.0,21556.0,21577.0,944533.01
2022-08-25 22:00:00,21584.0,21627.0,21536.0,21582.0,794010.52
2022-08-25 23:00:00,21583.0,21623.0,21516.0,21571.0,633086.46
2022-08-26 00:00:00,21550.0,21570.0,21438.0,21473.0,1069659.93
2022-08-26 01:00:00,21473.0,21567.0,21473.0,21562.0,107501.46
2022-08-26 02:00:00,21559.0,21610.0,21548.0,21600.0,1457152.63
2022-08-26 03:00:00,21594.0,21597.0,21558.0,21559.0,203752.12
2022-08-26 04:00:00,21560.0,21571.0,21512.0,21524.0,235479.5
2022-08-26 05:00:00,21523.0,21536.0,21350.0,21413.0,515889.3
2022-08-26 06:00:00,21404.0,21467.0,21373.0,21437.0,130394.63
2022-08-26 07:00:00,21432.0,21460.0,21332.0,21460.0,1285899.89
2022-08-26 08:00:00,21454.0,21469.0,21391.0,21428.0,480919.2
2022-08-26 09:00:00,21424.0,21460.0,21412.0,21442.0,515064.48
2022-08-26 10:00:00,21444.0,21451.0,21356.0,21398.0,452582.07
2022-08-26 11:00:00,21405.0,21416.0,21120.0,21193.0,3201176.13
2022-08-26 12:00:00,21198.0,21678.0,21163.0,21642.0,5811515.62
2022-08-26 13:00:00,21639.0,21870.0,21630.0,21734.0,5382927.9
2022-08-26 14:00:00,21750.0,21806.0,21135.0,21161.0,14572173.53
2022-08-26 15:00:00,21156.0,21159.0,20622.0,20778.0,15573280.68
2022-08-26 16:00:00,20777.0,20830.0,20533.0,20719.0,6968241.14
2022-08-26 17:00:00,20716.0,20777.0,20635.0,20652.0,999123.66
2022-08-26 18:00:00,20650.0,20730.0,20541.0,20697.0,1308697.14
2022-08-26 19:00:00,20689.0,20735.0,20619.0,20648.0,603560.91
2022-08-26 20:00:00,20647.0,20763.0,20640.0,20654.0,925606.06
2022-08-26 21:00:00,20646.0,20685.0,20576.0,20645.0,1511244.68
2022-08-26 22:00:00,20646.0,20685.0,20597.0,20618.0,1260537.34
2022-08-26 23:00:00,20616.0,20633.0,20119.0,20250.0,8505376.29
2022-08-27 00:00:00,20242.0,20376.0,20150.0,20309.0,1867181.65
2022-08-27 01:00:00,20309.0,20340.0,20253.0,20282.0,550280.2
2022-08-27 02:00:00,20275.0,20295.0,20144.0,20216.0,1964020.82
2022-08-27 03:00:00,20206.0,20253.0,20185.0,20205.0,909410.84
2022-08-27 04:00:00,20206.0,20233.0,20125.0,20156.0,752715.76
2022-08-27 05:00:00,20154.0,20170.0,19945.0,20139.0,4769536.07
2022-08-27 06:00:00,20123.0,20224.0,20100.0,20159.0,1092959.55
2022-08-27 07:00:00,20160.0,20278.0,20138.0,20272.0,1077023.52
2022-08-27 08:00:00,20276.0,20277.0,20194.0,20201.0,665164.25
2022-08-27 09:00:00,20199.0,20216.0,20142.0,20157.0,714603.18
2022-08-27 10:00:00,20158.0,20241.0,20151.0,20188.0,345829.53
2022-08-27 11:00:00,20185.0,20257.0,20173.0,20215.0,387902.91
2022-08-27 12:00:00,20211.0,20245.0,20180.0,20191.0,931608.01
2022-08-27 13:00:00,20196.0,20244.0,20109.0,20177.0,748564.14
2022-08-27 14:00:00,20177.0,20218.0,20073.0,20074.0,2423803.66
2022-08-27 15:00:00,20075.0,20103.0,19766.0,19989.0,3384227.62
2022-08-27 16:00:00,19982.0,20031.0,19845.0,20014.0,1088200.1
2022-08-27 17:00:00,20022.0,20098.0,19980.0,19991.0,758170.61
2022-08-27 18:00:00,19994.0,20034.0,19952.0,19965.0,251624.33
2022-08-27 19:00:00,19957.0,20053.0,19936.0,20025.0,375187.61
2022-08-27 20:00:00,20018.0,20043.0,19950.0,20015.0,285456.0
2022-08-27 21:00:00,20024.0,20031.0,19884.0,19884.0,344755.07
2022-08-27 22:00:00,19880.0,20100.0,19870.0,20028.0,619940.76
2022-08-27 23:00:00,20022.0,20089.0,19999.0,20045.0,318890.41
2022-08-28 00:00:00,20044.0,20049.0,19936.0,20000.0,233397.61
2022-08-28 01:00:00,20002.0,20085.0,19975.0,20023.0,551308.67
2022-08-28 02:00:00,20035.0,20150.0,20000.0,20011.0,842324.28
2022-08-28 03:00:00,20000.0,20057.0,19983.0,20000.0,352090.63
2022-08-28 04:00:00,20006.0,20012.0,19965.0,20003.0,244768.84
2022-08-28 05:00:00,20003.0,20050.0,19937.0,20050.0,310785.16
2022-08-28 06:00:00,20054.0,20073.0,20029.0,20044.0,393081.66
2022-08-28 07:00:00,20039.0,20081.0,20018.0,20056.0,814754.46
2022-08-28 08:00:00,20058.0,20112.0,20004.0,20035.0,509620.97
